from,to,weight
Q5TA82,P48745,-0.185105787
Q5TA82,A0A087WY89,0.248367046
Q5TA82,B8A4K4,-0.977295362
Q5TA82,J3KQ42,0.508643324
Q5TA82,O14633,0.681223528
Q5TA82,O15496,0.627503836
Q5TA82,P60328,-0.231461837
Q5TA82,P60369,-0.241187816
Q5TA82,P60371,0.571888985
Q5TA82,Q07627,0.956279949
Q5TA82,Q2TAL6,-0.839465675
Q5TA82,Q3LI66,0.710601975
Q5TA82,Q5T751,-0.307563564
Q5TA82,Q5T752,0.248698856
Q5TA82,Q5T754,-0.654020511
Q5TA82,Q5T7P2,0.862631723
Q5TA82,Q5TA81,-0.125973575
Q5TA82,Q6L8G8,0.843211368
Q5TA82,Q701N4,0.721467954
Q5TA82,Q8IUG1,0.476502594
Q5TA82,Q8NFW5,0.598535605
Q5TA82,Q92504,-0.994387275
Q5TA82,Q9BYP8,0.923067431
Q5TA82,Q9BYQ0,0.100179491
Q5TA82,Q9BYQ3,0.103365075
Q5TA82,Q9BYR9,-0.522329124
Q5TA82,Q9BYS1,-0.954957387
Q5TA82,Q9UHG0,-0.851109992
Q5TAB7,P78424,0.108683299
Q5TAB7,Q9BYU1,-0.483771522
Q5TAB7,Q05BK6,0.019838587
Q5TAL4,Q99932,-0.841278206
Q5TAL4,P57052,0.308360202
Q99932,Q5THT1,0.145422441
Q99932,Q5W5X9,-0.66538326
Q99932,Q6PEX3,-0.721980865
Q99932,Q9NQL9,0.566911528
Q99932,Q0VD86,0.600912589
Q99932,Q9P0T4,-0.131502735
Q99932,Q9UBV8,-0.743097854
Q99932,A5D8V6,0.328685623
Q99932,A6NJ78,-0.605857483
Q99932,Q96HB5,-0.628004727
Q99932,Q9Y4H4,0.007990002
Q99932,Q9Y5R4,-0.971269541
Q99932,P78337,-0.377882209
Q99932,Q96FJ2,-0.648580478
Q99932,A0A0C4DGF1,0.019783531
Q99932,Q9H0L4,-0.895346924
Q99932,Q8IVS8,0.086483206
Q99932,Q8IWZ5,0.405490724
Q99932,Q15915,0.998351317
Q99932,O43593,0.11135332
Q99932,O75420,0.59901263
Q99932,Q9HBE1,-0.90033218
Q99932,Q96PV0,0.447690952
Q99932,Q5TA45,0.083264163
Q99932,A1KXE4,0.886732186
Q99932,F8W8G5,-0.227058668
Q99932,J3KQ26,-0.747099393
Q99932,O15496,0.345486972
Q99932,O76011,-0.582689598
Q99932,P08236,-0.243618808
Q99932,P0CG20,-0.295761582
Q99932,P0CG21,-0.540582084
Q99932,P10745,-0.420086839
Q99932,P27918,0.863477936
Q99932,P61236,-0.955319145
Q99932,Q3LI66,-0.798870125
Q99932,Q3LI70,0.120831695
Q99932,Q3LI76,0.889126442
Q99932,Q3V5L5,-0.488706203
Q99932,Q53HV7,-0.185621439
Q99932,Q58EX7,-0.988695973
Q99932,Q5H9K5,0.803472022
Q99932,Q5SQP8,0.229734686
Q99932,Q86WV8,0.022530577
Q99932,Q8IUC1,0.494179487
Q99932,Q8IUG1,0.75876241
Q99932,Q8NHP1,0.309666103
Q99932,Q8WU58,-0.949977461
Q99932,Q9BYR8,-0.366450469
Q99932,Q9UBR4,0.099170107
Q99932,Q9UHF1,0.832768212
Q99932,Q8N446,0.675394401
Q99932,Q9BPU9,-0.384122375
Q5TBC7,P26367,-0.470546916
Q5TBC7,E9PH57,-0.178069327
Q5TBC7,O75360,0.12581896
Q5THT1,Q9HBI0,-0.183187182
Q5THT1,E9PH57,-0.161850724
Q5TZF3,Q9UBR4,0.752167998
Q5TZK3,Q6NT76,-0.657711081
Q5TZK3,Q92979,0.673743999
Q5TZK3,Q5VU43,0.9976016
Q6NT76,Q96SQ5,0.311007812
Q6NT76,Q96HR9,-0.116647803
Q6NT76,P78356,-0.18675189
Q6NT76,Q6ZN18,-0.432336485
Q6NT76,Q8N7W2,-0.710590908
Q6NT76,Q86XK3,-0.878581909
Q6NT76,Q9H213,-0.090945774
Q6NT76,Q9NVN8,0.590599602
Q6NT76,Q9NX38,-0.298459609
Q6NT76,Q9P0T4,0.810022075
Q6NT76,Q9UGP5,0.951147535
Q6NT76,A0AVT1,0.601267534
Q6NT76,Q9HCK0,0.571681557
Q6NT76,O43167,-0.201851264
Q6NT76,O95363,0.572611144
Q6NT76,Q9Y3B7,-0.267284988
Q6NT76,Q9Y3M9,-0.375212324
Q6NT76,P62851,-0.69979492
Q6NT76,Q13084,0.191204965
Q6NT76,Q49A26,0.418751603
Q6NT76,Q15560,0.813608381
Q6NT76,Q96FJ2,-0.243384282
Q6NT76,Q96H43,0.147380821
Q6NT76,Q9BVV2,-0.440610631
Q6NT76,Q9BWG6,0.312031539
Q6NT76,Q8N8B7,0.60493436
Q6NT76,Q8NE31,-0.434629753
Q6NT76,Q8TAP4,-0.82430049
Q6NT76,Q8WUT1,0.537849854
Q6NT76,P08579,-0.472190094
Q6NT76,P32969,0.098035937
Q6NT76,P49411,-0.527373751
Q6NT76,P19544,0.230351452
Q6NT76,P26367,-0.731687982
Q6NT76,Q02548,-0.34712599
Q6NT76,Q9HAJ7,0.473601841
Q6NT76,A0A075B739,-0.730750085
Q6NT76,A0A087X037,0.803428881
Q6NT76,A0A0A0MR97,-0.720553666
Q6NT76,O95696,-0.899003067
Q6NT76,P0C7X2,0.989363967
Q6NT76,Q5SQQ9,0.796611365
Q6NT76,Q8NHY3,0.407723467
Q6NT76,Q92914,-0.62013314
Q6NT76,Q99633,0.962956796
Q6NT76,A0A0B4J1W7,-0.540400399
Q6NT76,J3KQ82,0.931069163
Q6NT76,E9PJI5,-0.23775694
Q92979,Q9H2F3,-0.461565805
Q5VU43,Q6NYC8,0.790250844
Q5VU43,Q9H6F0,-0.996359149
Q5VU43,Q9NUL5,-0.511786359
Q5VU43,Q9NX63,0.555921775
Q5VU43,Q9P0T4,-0.252343214
Q5VU43,F1T0A5,0.071484734
Q5VU43,Q0D2H9,0.414365189
Q5VU43,Q14D33,4.96E-05
Q5VU43,Q08499,0.603835074
Q5VU43,Q08E77,-0.538193094
Q5VU43,Q96BZ8,-0.618798145
Q5VU43,Q9BQ24,-0.113735847
Q5VU43,Q9BWG6,0.118869366
Q5VU43,Q8WTP8,0.486461305
G5E9B5,Q96GN5,-0.890323735
G5E9B5,Q8WWB3,-0.994314601
G5E9B5,Q96C92,0.866872637
G5E9B5,Q05D60,0.73474487
G5E9B5,P06753,0.10136344
Q03933,P06753,-0.705777061
Q03933,O75031,-0.752247411
Q96M63,Q99757,0.723258639
Q96M63,Q8TAB5,-0.541697068
Q96M63,P06753,0.791359397
Q96M63,K7EPK8,-0.123602245
Q5VU69,Q9H7Z7,-0.257476367
Q5VUD6,Q6ICU9,-0.943428673
Q5VV41,Q05BK6,0.99454925
Q5VYK3,E7EV93,-0.654573408
Q5VYK3,Q6ZPD8,-0.359752928
Q5VYK3,P12883,0.203410814
Q5W111,Q9Y5R4,0.937658174
Q5W111,H3BR52,-0.781689766
Q5W111,P61236,0.172321645
Q5W150,Q96D09,0.976899893
Q5W5X9,Q86Y26,0.179000055
Q5W5X9,Q96D09,0.340039048
Q5W5X9,Q9UDY6,0.17213261
Q5W5X9,O96006,-0.952015799
Q5W5X9,Q6IPM2,0.59144639
Q5W5X9,O95238,-0.546911565
Q5W5X9,Q9Y2V7,0.143329905
Q5W5X9,A0A024R0Y4,-0.914609361
Q5W5X9,A0A087WUI6,0.388755177
Q5W5X9,A0A0B4J2F8,0.754456832
Q5W5X9,A0A0C4DGS5,0.827951052
Q5W5X9,A6NEM1,0.478557846
Q5W5X9,A8MZA0,0.759109275
Q5W5X9,B2RXF5,0.650758326
Q5W5X9,B8A4K4,0.378012642
Q5W5X9,O75031,-0.901723976
Q5W5X9,O76011,-0.764898327
Q5W5X9,O76013,0.921734013
Q5W5X9,P08779,-0.36193146
Q5W5X9,P41219,0.747629406
Q5W5X9,P60369,-0.570700658
Q5W5X9,P78424,-0.091561825
Q5W5X9,P80188,-0.479347071
Q5W5X9,Q4V328,-0.407011437
Q5W5X9,Q58EX7,0.898348552
Q5W5X9,Q5T409,-0.220835655
Q5W5X9,Q6PI77,-0.212521376
Q5W5X9,Q7Z3Y8,-0.561886617
Q5W5X9,Q86T90,-0.535872768
Q5W5X9,Q86YW9,-0.359228966
Q5W5X9,Q8IUG1,-0.121647521
Q5W5X9,Q8N137,0.844591362
Q5W5X9,Q8NEH6,0.698756439
Q5W5X9,Q9H0D6,0.250856565
Q5W5X9,Q9UBR4,-0.460053672
Q5W5X9,Q9BXU3,0.955018174
Q5XKE5,Q14525,0.453993496
Q5XKE5,A1L190,-0.924163038
Q5XKE5,O76011,-0.145336076
Q5XKE5,O76013,-0.011434504
Q5XKE5,P08779,-0.169583251
Q5XKE5,P13646,-0.481317524
Q5XKE5,Q2M2I5,0.320768476
Q5XKE5,Q7Z3Y7,0.016446828
Q5XKE5,Q7Z3Y8,-0.315083269
Q5XKE5,Q7Z3Z0,-0.069211441
Q5XKE5,Q92764,-0.168781394
Q5XKE5,Q96CN4,0.132134689
Q96M29,H9KV84,0.9001191
Q96M29,O60336,-0.456767596
Q96M29,P60329,0.211213958
Q96M29,P78337,0.134987769
Q96M29,Q8NBF2,0.416167332
Q96M29,Q96SF7,0.054280008
Q96M29,P17509,-0.929404689
Q96M29,A8MUP2,0.199993896
Q96M29,O43711,0.824930923
Q96M29,O75360,0.389446567
Q96M29,Q12951,0.49882971
Q96M29,Q3LI66,0.798457752
Q96M29,Q3LI70,0.096734503
Q96M29,Q3LI76,0.578976961
Q96M29,Q53HV7,-0.000701553
Q96M29,Q5BKX5,-0.607650756
Q96M29,Q8N865,0.649339656
Q96M29,Q8WTU2,-0.527235727
Q96M29,Q96NM4,-0.442817165
Q96M29,Q9H0C1,-0.67506226
Q96M29,Q9NRQ2,0.313096802
Q96M29,Q9NPB3,-0.744056313
Q96SQ5,Q8NHQ1,0.847661532
Q96SQ5,Q6P158,-0.742522461
Q96SQ5,Q96JN2,0.012662258
Q96SQ5,Q9HBT8,-0.984394374
Q96SQ5,Q9HC98,0.156862053
Q96SQ5,P0C7H8,0.246082707
Q96SQ5,Q7Z6C6,-0.224545336
Q96SQ5,F1T0A5,-0.689967952
Q96SQ5,Q9NQ86,-0.354006964
Q96SQ5,Q9H079,-0.441583647
Q96SQ5,Q8TAP4,-0.346825324
Q96SQ5,Q9BWT7,-0.670423123
Q96SQ5,Q5TD97,0.911191376
Q96SQ5,A0A0C4DFQ0,-0.344032556
Q96SQ5,A0A0C4DGS5,0.236623595
Q96SQ5,A6NEM1,-0.981900935
Q96SQ5,B8A4K4,-0.606495949
Q96SQ5,E9PH57,0.480396078
Q96SQ5,O43610,0.372098357
Q96SQ5,O75031,0.207011377
Q96SQ5,P19883,-0.784044178
Q96SQ5,P23327,0.746795301
Q96SQ5,P42681,-0.087459946
Q96SQ5,P60014,-0.425717033
Q96SQ5,P60328,0.224131517
Q96SQ5,P60331,-0.722038105
Q96SQ5,P60369,-0.737683713
Q96SQ5,Q07627,0.401980856
Q96SQ5,Q2TAL6,0.393380214
Q96SQ5,Q2TBC4,0.322813454
Q96SQ5,Q5T749,0.230173212
Q96SQ5,Q6L8G8,-0.320886552
Q96SQ5,Q6N022,0.501598714
Q96SQ5,Q6ZN54,-0.461445536
Q96SQ5,Q86Z20,-0.716949002
Q96SQ5,Q8IUG1,-0.126853001
Q96SQ5,Q8N972,-0.225443572
Q96SQ5,Q8WW18,0.77478208
Q96SQ5,Q8WWY3,0.035279166
Q96SQ5,Q8WXK1,-0.407452913
Q96SQ5,Q96EG3,0.049949852
Q96SQ5,Q96MP8,-0.059879267
Q96SQ5,Q9BYR9,0.14052151
Q96SQ5,Q9NZV7,0.194674528
Q96SQ5,Q9UBR4,-0.197407453
Q96SQ5,Q9Y250,-0.900766364
Q96SQ5,G5E963,-0.081597461
Q96SQ5,Q9UN79,-0.943015579
Q96SQ5,Q9Y3S2,0.993636695
Q64LD2,Q8IZ26,0.402068297
Q64LD2,A1KXE4,-0.197907891
Q64LD2,A6NEM1,-0.572622932
Q64LD2,B8A4K4,0.585433992
Q64LD2,O14558,0.698270886
Q64LD2,O75031,0.692280734
Q64LD2,O76011,0.291341917
Q64LD2,P60328,0.70557888
Q64LD2,Q12951,-0.263326971
Q64LD2,Q3LI67,-0.773783145
Q64LD2,Q3LI76,0.409443949
Q64LD2,Q9BYD5,0.126599743
Q64LD2,Q9BYR8,-0.825579906
O00139,Q96EL3,-0.343469895
O00139,Q8NE31,-0.074710977
O00139,Q8TAP4,-0.591359954
O00139,Q659C4,0.902835281
Q86WT6,Q6NYC8,-0.379439852
Q86WT6,Q6P088,0.246214757
Q86WT6,Q6P9E2,-0.022873463
Q86WT6,Q6PHW0,0.270262896
Q86WT6,Q86TH3,-0.692135699
Q86WT6,Q9NU19,0.644779778
Q86WT6,Q9UHP6,0.995459249
Q86WT6,P08243,-0.887919981
Q86WT6,F5GWP8,0.145730762
Q86WT6,P68106,-0.87868504
Q86WT6,Q96S90,0.279797189
Q86WT6,Q9BQ89,-0.853782124
Q86WT6,Q9BXY8,0.049341587
Q86WT6,P05496,0.396625603
Q86WT6,A0A087WWA7,-0.885491346
Q86WT6,A0A096LP75,0.363752606
Q86WT6,Q16134,0.44698925
Q86WT6,Q659C4,0.610332848
Q86WT6,Q6PIF2,0.126607829
Q86WT6,Q8NFW5,0.63383868
Q86WT6,Q8TF39,0.718350524
Q86WT6,Q8WWY3,0.143129369
Q86WT6,Q96LM5,-0.578581473
Q86WT6,Q9BRQ8,0.635616854
Q86WT6,P08319,-0.679976935
Q15415,Q66K41,-0.615937967
Q15415,Q6P158,-0.607195723
Q15415,Q96PQ6,0.295748421
Q15415,Q7L775,-0.923339463
Q15415,Q9NQX5,0.644658777
Q15415,Q9NRW3,-0.555496815
Q15415,Q9Y272,-0.7320876
Q15415,F1T0A5,-0.795289566
Q15415,Q9Y5E9,0.148554342
Q15415,P79522,-0.825966049
Q15415,P98179,-0.478127767
Q15415,Q03014,0.911068029
Q15415,Q96MU7,0.986799441
Q15415,Q9BTL3,-0.491253495
Q15415,Q9H0A9,0.578551781
Q15415,Q8WTP8,0.47794694
Q15415,A0A087WX54,0.368122103
Q15415,A6NEQ0,0.372631134
Q15415,D6W5Y5,0.043596671
Q15415,O75864,-0.527053224
Q15415,Q5D0E6,0.248327819
Q15415,Q86VE0,0.537089007
Q15415,Q8WWY3,0.264739928
Q15415,Q96EG3,0.447748329
Q15415,Q9UNE2,-0.481373027
Q15415,Q86T65,-0.093863051
Q674X7,Q99757,0.270665398
Q674X7,Q9Y250,0.811616052
Q68CQ4,Q96T51,0.375496893
Q68CQ4,Q8NHQ1,-0.572916588
Q68CQ4,Q9C026,-0.967649559
Q68CQ4,Q96DT7,-0.229987093
Q68CQ4,Q9BVG3,-0.34895501
Q68CQ4,G5E962,-0.294168386
Q96T51,P51813,-0.263097343
Q68CZ6,Q9P2W3,-0.580092671
Q68E01,Q9NRY2,-0.680619548
Q68E01,O43829,0.180324385
Q6BCY4,A0A0A0MSW5,-0.514659312
Q6BCY4,A0A0C4DGS5,0.589826012
Q6BCY4,P61236,0.312321811
Q6DKK2,Q9NQL9,-0.089528001
Q6DKK2,P07954,0.047534394
Q6DKK2,Q8N1G1,-0.118075613
Q6DKK2,A0A096LP75,-0.346625449
Q6DKK2,O43679,0.429307608
Q6DKK2,P07741,-0.167081419
Q6DKK2,P0CG20,-0.328407077
Q6DKK2,P78424,0.702794569
Q6DKK2,Q8N5R6,-0.401001681
Q6DKK2,Q8N1D0,0.697824007
Q6EMK4,Q6PEX3,-0.847123967
Q6EMK4,Q12805,-0.64163139
Q6EMK4,Q9UGC6,0.817925436
Q6EMK4,Q96NT3,-0.004963175
Q6EMK4,Q9BYQ6,-0.227527494
Q6EMK4,A0A087WY89,-0.910903837
Q6EMK4,A0PJX0,-0.072390752
Q6EMK4,B8A4K4,-0.1238276
Q6EMK4,P22735,0.419659405
Q6EMK4,P60328,-0.037092327
Q6EMK4,P60369,0.870007428
Q6EMK4,P60371,0.101453455
Q6EMK4,Q07627,-0.724867024
Q6EMK4,Q2TAL6,-0.674961104
Q6EMK4,Q3LI67,-0.054984861
Q6EMK4,Q58EX7,-0.745919941
Q6EMK4,Q5T751,0.274192531
Q6EMK4,Q5T752,-0.646492851
Q6EMK4,Q5TA76,-0.890766216
Q6EMK4,Q5TA81,0.114759343
Q6EMK4,Q6L8G4,-0.700835522
Q6EMK4,Q6L8H4,-0.643255657
Q6EMK4,Q8IUC1,-0.308908273
Q6EMK4,Q8IUG1,-0.314060003
Q6EMK4,Q8WTU2,0.384513757
Q6EMK4,Q96EG3,0.975598448
Q6EMK4,Q9BYP8,0.883384145
Q6EMK4,Q9BYQ0,0.558564284
Q6EMK4,Q9BYQ3,-0.280067504
Q6EMK4,Q9BYR8,-0.91109179
Q6EMK4,Q9BYR9,0.044897068
Q6FG85,O00635,-0.842820726
Q6FGU7,Q9H6J7,0.496172172
Q6FGU7,Q8N7W2,0.424828039
Q9H6J7,Q9H0T7,0.320777448
Q9H6J7,P07954,-0.175718305
Q9H6J7,P28676,-0.993418354
Q9H6J7,O14966,-0.876872991
Q9H6J7,O94989,-0.87098068
Q6FGX2,P02585,0.615283232
P21757,Q6FHL7,-0.747704723
P21757,Q13021,-0.987464903
P21757,Q16617,-0.608069025
Q6FHL7,Q92838,-0.200317921
O60784,Q6FIE9,0.166049468
O60784,C9JJ79,0.318128702
O60784,Q8TCA0,-0.945168585
O60784,Q9BSU3,-0.903595839
P86479,Q6FIE9,0.130731857
P86479,Q9NQL9,0.15487702
P86479,A1L4F5,0.751917778
P86479,A5D8V6,0.058135644
P86479,O15119,-0.739665039
P86479,O75909,0.088362304
P86479,O95231,-0.906644589
P86479,O95947,-0.645038793
P86479,P78337,-0.818274279
P86479,Q0D2K3,-0.076711909
P86479,Q96MN9,0.025861765
P86479,A0A0C4DGF1,-0.272013145
P86479,Q9BRA0,0.759384017
P86479,P59797,0.227185924
P86479,Q8WYB5,0.260354326
P86479,Q9HBE1,0.255501348
P86479,A0A087WX54,-0.527600737
P86479,A0A0A0MQZ8,-0.43306128
P86479,C9IZ47,0.919207515
P86479,D2CFI5,-0.817927861
P86479,H3BR52,-0.140014353
P86479,O43711,0.910278276
P86479,P0CG20,-0.296547576
P86479,P61236,0.56797732
P86479,P78424,-0.965692703
P86479,P84101,-0.995862125
P86479,P86478,-0.622888203
P86479,P86480,-0.78459951
P86479,P86481,0.361294037
P86479,P86496,0.865485743
P86479,Q01085,-0.967951852
P86479,Q01974,-0.547743324
P86479,Q14119,-0.490964336
P86479,Q6AI39,-0.573018011
P86479,Q6NXG1,-0.898281881
P86479,Q6ZRY4,-0.996977044
P86479,Q8IUB9,0.477088043
P86479,Q8IYB5,-0.790612061
P86479,Q8IZ20,0.296561163
P86479,Q8TDS5,0.73852431
P86479,Q8WU58,0.094893062
P86479,Q96NU1,0.873970501
P86479,Q9BTD8,-0.494839356
P86479,Q9NUK0,-0.999109691
P86479,Q8WYQ9,-0.214205481
P86479,Q9NPB3,0.83779193
P86479,Q9NV39,-0.70697528
P86479,Q8NDZ0,0.825833438
P86479,Q9BZC1,0.117361542
Q6GPH6,Q96EQ0,0.376804014
Q9H614,Q6IA69,0.330585927
Q6ICU9,Q9NQL9,-0.90060242
Q6ICU9,Q9UFG5,0.809373499
Q6ICU9,O43623,0.737425308
Q6ICU9,Q8NDB6,-0.440488384
Q6ICU9,P17482,0.062783169
Q6IPU0,Q5T203,-0.344519441
Q6IPU0,Q9BYN7,0.79133502
Q6IPU0,Q7L2R6,0.918143107
Q6IPU0,P49247,0.314788359
Q6IPU0,P61764,-0.5244882
Q6IPU0,Q49A26,0.022043336
Q6IPU0,Q9BSF0,-0.988051199
Q6IPU0,A0A0C4DGS5,-0.155598264
Q6IPU0,O75360,-0.258361539
Q6IPU0,Q02575,0.756574718
Q6IPU0,Q86T90,-0.957555837
Q6IPU0,Q8N5R6,0.519448456
Q6IPU0,Q8N8Y2,0.70774604
Q6IPU0,Q96NM4,0.791351293
Q6IPU0,Q9BYV9,-0.448444282
Q9BYN7,Q9H3H3,-0.134953732
Q9BYN7,O15481,0.424374208
O15131,Q7L5A3,0.881774765
O15131,Q7Z6J9,0.895992032
O15131,Q9UKX7,-0.330002256
O15131,Q9BUI4,0.431189899
O15131,P20700,-0.472648748
O15131,P78424,0.235703218
O15131,Q16656,-0.222276832
O15131,Q6IQ16,0.239172652
O15131,Q96C86,-0.501262823
Q6IQ43,Q96HR9,-0.877070249
Q96HR9,Q9ULP0,-0.027826919
Q96HR9,Q08426,0.238101805
Q96HR9,Q99757,0.703421813
Q96HR9,Q9BQ24,0.826035213
Q96HR9,Q8N612,0.967158964
Q96HR9,Q8NI60,-0.747594726
Q96HR9,A0A087X0R6,-0.268547408
Q96HR9,B8A4K4,0.057177437
Q96HR9,P18859,-0.563398876
Q96HR9,Q6PL24,0.437479076
Q96HR9,Q9BYR8,-0.496085103
Q96HR9,Q9HB07,0.059779955
Q96HR9,A0A0A0MR09,-0.351787365
Q96HR9,Q9Y5W9,-0.283071753
Q96HR9,Q9Y5X2,0.691636953
Q6ISS4,A0A0A0MT20,0.378265783
Q6ISS4,P80188,0.888679447
Q6KB66,Q14525,-0.417312724
Q6KB66,O95447,-0.164971446
Q6KB66,O76011,-0.472742051
Q6KB66,O76013,-0.374765343
Q6KB66,P08779,0.429531172
Q6KB66,P13646,0.091276552
Q6KB66,Q14532,0.793656701
Q6KB66,Q2M2I5,-0.988595917
Q6KB66,Q7Z3Y7,-0.660976129
Q6KB66,Q92764,0.121099103
A1L3A7,Q6L8G9,0.771214954
A1L3A7,Q9UGC6,-0.912930706
A1L3A7,Q9UHV8,0.113039376
A1L3A7,Q92824,0.612704607
A1L3A7,Q9BYQ6,0.865117628
Q6L8G9,Q6PEX3,0.815915541
Q6L8G9,Q9UGC6,-0.57678717
Q6L8G9,Q9UGL9,0.802858546
Q6L8G9,Q96D03,0.44119372
Q6L8G9,O60336,0.108753279
Q6L8G9,Q02930,0.099981689
Q6L8G9,Q96NT3,-0.637291647
Q6L8G9,Q9BYQ6,-0.233008394
Q6L8G9,P59990,-0.590599563
Q6L8G9,O43184,-0.165807238
Q6L8G9,Q7Z417,-0.786665339
Q6L8G9,P48745,-0.1042467
Q6L8G9,A0A087WY89,-0.138261271
Q6L8G9,A8MV65,-0.564338354
Q6L8G9,B8A4K4,-0.076424241
Q6L8G9,P60328,-0.376004022
Q6L8G9,P60331,-0.480738632
Q6L8G9,P60369,0.349833457
Q6L8G9,P63162,0.070182123
Q6L8G9,Q07627,-0.775493301
Q6L8G9,Q3SY46,-0.30686821
Q6L8G9,Q5T751,-0.879635411
Q6L8G9,Q5T752,-0.592478541
Q6L8G9,Q5T753,-0.870039317
Q6L8G9,Q5T754,0.723327424
Q6L8G9,Q5T7P2,-0.849256082
Q6L8G9,Q5TA76,0.737703707
Q6L8G9,Q5TA77,-0.178858648
Q6L8G9,Q5TA81,-0.082644795
Q6L8G9,Q5TCM9,0.701374623
Q6L8G9,Q6L8G8,-0.304247301
Q6L8G9,Q6L8H4,0.624222375
Q6L8G9,Q86VE0,-0.561065543
Q6L8G9,Q8IUC1,-0.756404517
Q6L8G9,Q8IUG1,0.983564707
Q6L8G9,Q8IXW0,0.561504088
Q6L8G9,Q8N5R6,0.668276878
Q6L8G9,Q8TDS5,0.57421342
Q6L8G9,Q96FE5,-0.79707987
Q6L8G9,Q9BYE3,0.075202187
Q6L8G9,Q9BYP8,-0.125065493
Q6L8G9,Q9BYQ0,-0.283281737
Q6L8G9,Q9BYQ3,-0.919319863
Q6L8G9,Q9BYS1,0.902444475
Q6LES2,Q9UM07,0.715424033
Q6NSB6,Q6ZUT1,0.490575728
Q8NHQ1,Q6NYC8,0.266336068
Q8NHQ1,Q6NZ55,0.702584072
Q8NHQ1,Q6ZUT1,0.249322933
Q8NHQ1,Q7L5A3,0.293182955
Q8NHQ1,Q86UD4,0.81715922
Q8NHQ1,Q86UR1,0.957944938
Q8NHQ1,Q86V42,0.123802262
Q8NHQ1,Q86VK4,0.084703168
Q8NHQ1,Q86WZ6,0.703243132
Q8NHQ1,Q86XK3,-0.843116048
Q8NHQ1,Q96GN5,-0.329178608
Q8NHQ1,Q9NQZ2,-0.747228191
Q8NHQ1,Q9NR11,0.683042261
Q8NHQ1,Q9NU19,0.352059802
Q8NHQ1,Q9NWQ4,-0.157981786
Q8NHQ1,Q9P291,-0.520248523
Q8NHQ1,Q9UFN0,0.60344812
Q8NHQ1,Q9UGY1,-0.344616054
Q8NHQ1,Q9ULW3,-0.956709155
Q8NHQ1,A0AVN2,0.070584278
Q8NHQ1,A1L0U7,0.556658483
Q8NHQ1,A1L4E9,-0.011882967
Q8NHQ1,A0A0C4DGV4,0.307409881
Q8NHQ1,A8K8V0,0.910996639
Q8NHQ1,D3DUQ6,0.554904774
Q8NHQ1,F1T0A5,-0.722576425
Q8NHQ1,G3V1X1,-0.571146167
Q8NHQ1,I3L4J3,0.680680952
Q8NHQ1,O43167,-0.167051298
Q8NHQ1,O43309,0.62025715
Q8NHQ1,Q8WXI9,-0.881364644
Q8NHQ1,O95125,0.322996884
Q8NHQ1,Q9Y3A2,-0.276722132
Q8NHQ1,Q9Y586,0.697182174
Q8NHQ1,Q9Y5A6,-0.129901848
Q8NHQ1,P10074,0.163752213
Q8NHQ1,Q02040,-0.164913411
Q8NHQ1,Q14241,0.189801925
Q8NHQ1,Q14929,-0.289144811
Q8NHQ1,Q15735,0.63579681
Q8NHQ1,Q15911,0.40457858
Q8NHQ1,Q96BZ8,0.480570619
Q8NHQ1,Q96C24,0.047802574
Q8NHQ1,Q96JN0,-0.10951332
Q8NHQ1,Q96M91,0.09572035
Q8NHQ1,Q96NG3,0.747678346
Q8NHQ1,Q96NL3,-0.279926619
Q8NHQ1,Q96SL4,-0.912297653
Q8NHQ1,Q96T49,-0.128724804
Q8NHQ1,Q99757,-0.670168097
Q8NHQ1,Q9BSJ6,-0.492506377
Q8NHQ1,Q9BSW7,-0.302900398
Q8NHQ1,Q9BW85,-0.993563461
Q8NHQ1,Q9BWG6,0.616480569
Q8NHQ1,Q9BXS6,-0.951675616
Q8NHQ1,Q9BXY8,-0.62109493
Q8NHQ1,Q9C0A6,-0.3806304
Q8NHQ1,Q8IVS8,-0.522913409
Q8NHQ1,Q8IWZ5,-0.149757689
Q8NHQ1,Q8N8B7,-0.966452819
Q8NHQ1,Q8N9E0,-0.754727868
Q8NHQ1,Q8NE31,-0.34904169
Q8NHQ1,Q8NEP9,-0.403236771
Q8NHQ1,Q8IYF1,0.845102184
Q8NHQ1,Q8TCX5,0.658250913
Q8NHQ1,Q8WW32,0.929454586
Q8NHQ1,P09067,0.25695405
Q8NHQ1,P17024,0.508444681
Q8NHQ1,P26373,0.929335131
Q8NHQ1,P46087,0.220242906
Q8NHQ1,P54849,0.216105273
Q8NHQ1,Q7Z3B3,0.868103905
Q8NHQ1,Q9BVJ6,0.422104324
Q8NHQ1,Q99848,0.232763133
Q8NHQ1,Q9NR81,-0.673399255
Q8NHQ1,Q8TDW5,0.799259321
Q8NHQ1,O75382,0.67996283
Q8NHQ1,Q5QJE6,-0.960971045
Q8NHQ1,Q16600,-0.917456401
Q8NHQ1,Q8WWN9,-0.857864647
Q8NHQ1,Q96JP5,0.179575489
Q8NHQ1,Q9P1Z0,-0.281337197
Q8NHQ1,A0A075B739,-0.556512432
Q8NHQ1,A0A0A0MR97,-0.112631286
Q8NHQ1,A0A0A0MRK1,0.706007679
Q8NHQ1,A0A0C4DFM2,-0.687984038
Q8NHQ1,A0A0C4DFU2,-0.612183825
Q8NHQ1,A0A0C4DFX4,-0.527960104
Q8NHQ1,G5E9X2,-0.636297844
